Seq,tracer,source_catalog,object_label,ra_deg,dec_deg,x_arcmin,y_arcmin,HRV,Maj,Min,PA,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,has_video,video_path,video_name,contrast_joint_refit_png,summary_2dcg_png
359,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0677,11.386131572376492,42.02586328396226,31.63239380640751,45.426797037735724,-54.0280405096845,901.9725,450.98625,-30.0,17239,886,886,CAP30_POSTPV_0677,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
360,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0678,10.548559287185212,40.84605423401776,-6.139971910426403,-25.36174595893442,-404.5511932591895,253.0,227.7,55.0,14,5,5,CAP30_POSTPV_0678,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
361,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0681,9.310214321074364,40.24959019076703,-61.986159481994605,-61.14958855397802,-482.9034274031965,253.0,227.7,80.0,46,23,23,CAP30_POSTPV_0681,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
362,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0683,10.442207441630623,40.75823665702593,-10.93616786386668,-30.630800578443882,-433.41780583856047,513.084,307.8504,45.0,85,35,35,CAP30_POSTPV_0683,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
363,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0684,10.958984504597328,41.26178581143458,12.36915462778172,-0.41785131392515495,-293.2085447387585,345.0,345.0,-90.0,124,47,47,CAP30_POSTPV_0684,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
364,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0685,9.43713053140976,40.41456318797326,-56.26256332564804,-51.25120872160437,-458.1606166208785,303.6,273.23999999999995,45.0,144,53,53,CAP30_POSTPV_0685,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
365,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0686,10.788870676581755,41.64331717711722,4.697456508224944,22.474030627033272,-206.6087070006455,286.0,257.40000000000003,-5.0,160,59,59,CAP30_POSTPV_0686,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
366,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0687,11.054043490768729,41.79736684364545,16.656071534920777,31.7170106187271,-136.5040764507445,303.6,273.23999999999995,45.0,178,65,65,CAP30_POSTPV_0687,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
367,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0688,10.142032410999558,40.57941771477392,-24.473293239820386,-41.35993711356477,-544.7604543589915,414.7,373.23,60.0,192,71,71,CAP30_POSTPV_0688,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
368,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0689,10.77641641726676,40.9841567920955,4.13580129840519,-17.075592474269996,-342.6941663033945,303.6,303.6,45.0,206,77,77,CAP30_POSTPV_0689,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
369,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0690,11.087453601708134,41.33057699045183,18.162782002011987,3.7096194271100558,-239.5991213770695,345.0,241.5,55.0,229,83,83,CAP30_POSTPV_0690,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
370,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0691,10.539366353224995,40.93548948681386,-6.554549696362447,-19.995630791168395,-458.1606166208785,253.0,227.7,85.0,241,89,89,CAP30_POSTPV_0691,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
371,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0692,10.840993268604194,41.75409546700504,7.048051964629363,29.12072802030238,-198.36110340653948,264.0,264.0,-40.0,255,95,95,CAP30_POSTPV_0692,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
372,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0694,10.757913433176537,41.71431484126182,3.3013640871153846,26.733890475709217,-227.2277159859105,300.0,270.0,0.0,313,113,113,CAP30_POSTPV_0694,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
373,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0695,11.132010553829708,41.89043295374798,20.172186468373017,37.30097722487912,-95.2660584802145,319.0,319.0,-90.0,332,119,119,CAP30_POSTPV_0695,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
374,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0696,9.974599157166594,40.91491498291339,-32.02410432652426,-21.230101025196575,-425.1702022444545,264.0,211.2,5.0,356,125,125,CAP30_POSTPV_0696,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
375,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0697,10.50722884610112,40.92197186155202,-8.003868989482527,-20.80668830687884,-470.5320220120375,264.0,264.0,45.0,376,131,131,CAP30_POSTPV_0697,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
376,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0698,10.903744422669492,41.75691115592619,9.877968358014458,29.28966935557156,-177.74209442127452,300.0,240.0,50.0,395,137,137,CAP30_POSTPV_0698,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
377,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0700,10.381101467987884,41.32712913226238,-13.691890832171017,3.5027479357428604,-301.4561483328645,366.85,330.165,50.0,447,149,149,CAP30_POSTPV_0700,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
378,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0701,10.83970964377914,41.14145141634975,6.990163771344528,-7.637915019014656,-322.0751573181295,264.0,264.0,-45.0,472,155,155,CAP30_POSTPV_0701,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
379,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0702,10.90257976142782,41.797748410719294,9.82544511777064,31.739904643157786,-185.9896980153805,264.0,211.2,40.0,504,161,161,CAP30_POSTPV_0702,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
380,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0703,10.971833012453915,41.82773879275063,12.948589437475528,33.53932756503795,-157.1230854360095,414.0,372.6,-70.0,536,167,167,CAP30_POSTPV_0703,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
381,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0704,10.51600415096487,41.51296127666394,-7.608125206586717,14.652676599836383,-272.58953575349346,366.85,293.48,-15.0,569,173,173,CAP30_POSTPV_0704,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
382,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0705,10.755668923932278,41.02403299346727,3.200142466572409,-14.683020391963453,-359.1893734916065,345.0,345.0,15.0,592,179,179,CAP30_POSTPV_0705,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
383,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0708,10.333304402013733,41.2044927433085,-15.847416137971916,-3.8554354014898706,-371.5607788827655,264.0,264.0,-90.0,681,197,197,CAP30_POSTPV_0708,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
384,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0709,11.309696246729128,41.55223571146232,28.185356308768544,17.00914268773957,-144.7516800448505,300.0,270.0,-90.0,712,203,203,CAP30_POSTPV_0709,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
385,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0710,11.031633049299524,42.02786893125873,15.645417999677314,45.54713587552399,-194.2373016094865,303.6,212.51999999999995,30.0,739,209,209,CAP30_POSTPV_0710,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
386,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0712,11.067321990662906,41.39856273879287,17.254897884648027,7.788764327572295,-247.84672497117552,366.85,256.795,45.0,798,221,221,CAP30_POSTPV_0712,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
387,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0713,10.891525727471192,41.72068216810016,9.32693648676851,27.115930086009854,-218.98011239180448,366.85,293.48,20.0,840,227,227,CAP30_POSTPV_0713,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
388,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0714,10.27842808928068,40.67429621032629,-18.322197348373134,-35.667227380422446,-495.2748327943555,300.0,210.0,30.0,874,233,233,CAP30_POSTPV_0714,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
389,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0715,10.839429955789589,40.94422762375559,6.9775505590705595,-19.47134257466459,-359.1893734916065,366.85,293.48,5.0,889,239,239,CAP30_POSTPV_0715,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
390,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0716,10.36223874346156,40.64956134688092,-14.542551416124653,-37.15131918714448,-503.52243638846153,366.85,330.165,60.0,915,245,245,CAP30_POSTPV_0716,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
391,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0718,10.19795798657999,40.58411429470693,-21.951192961315982,-41.07814231758411,-528.2652471707795,364.32,364.32,-45.0,1011,257,257,CAP30_POSTPV_0718,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
392,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0719,10.313164358102911,41.33748647671581,-16.755680555984387,4.124188602948777,-346.8179681004475,345.0,310.5,-40.0,1027,263,263,CAP30_POSTPV_0719,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
393,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0720,10.67320845835321,40.93933093000411,-0.518613416475494,-19.765144199753166,-371.5607788827655,310.06800000000004,248.05440000000004,0.0,1052,269,269,CAP30_POSTPV_0720,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
394,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0721,10.556340251907626,40.81008987462813,-5.789070322203846,-27.519607522311844,-392.1797878680305,550.275,550.275,-45.0,1101,275,275,CAP30_POSTPV_0721,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
395,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0722,10.207036306517953,41.15334401706198,-21.541783974349745,-6.924358976280871,-363.3131752886595,300.0,300.0,75.0,1139,281,281,CAP30_POSTPV_0722,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
396,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0724,11.374556632216912,41.90675281709613,31.110393639271763,38.280169025767776,-58.15184230673751,414.7,331.76,-55.0,1277,299,299,CAP30_POSTPV_0724,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
397,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0729,10.976771437438668,41.23146428647164,13.17129976097509,-2.237142811701318,-305.5799501299175,414.0,414.0,-90.0,1478,329,329,CAP30_POSTPV_0729,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
398,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0731,11.24253172183361,42.1962417208719,25.156408190014155,55.64950325231436,-157.1230854360095,360.0,324.0,-90.0,1586,341,341,CAP30_POSTPV_0731,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
399,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0732,11.330856900033236,41.84866464353426,29.13964759746293,34.79487861205598,-66.3994459008435,360.0,360.0,-90.0,1627,347,347,CAP30_POSTPV_0732,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
400,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0733,11.27157063498026,41.50284973032587,26.465988827754735,14.04598381955239,-181.86589621832752,440.22,440.22,-90.0,1669,353,353,CAP30_POSTPV_0733,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
401,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0734,10.950730624485276,41.14041553629776,11.99692576624036,-7.700067822134287,-309.70375192697054,319.0,287.1,-50.0,1680,359,359,CAP30_POSTPV_0734,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
402,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0735,10.346739972302457,41.35508960590169,-15.241506315580866,5.180376354101526,-342.6941663033945,319.0,287.1,65.0,1714,365,365,CAP30_POSTPV_0735,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
403,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0736,11.032001829364155,41.88980112457212,15.662049036444674,37.26306747432716,-144.7516800448505,500.25,300.15,30.0,1756,371,371,CAP30_POSTPV_0736,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
404,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0737,10.370281813333104,41.269599833057406,-14.179829556715678,0.050989983444509335,-342.6941663033945,360.0,324.0,85.0,1792,377,377,CAP30_POSTPV_0737,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
405,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0738,10.14469693562074,40.61179429376865,-24.353130001097906,-39.41734237388104,-573.6270669383625,485.1591249999999,485.1591249999999,-90.0,1818,383,383,CAP30_POSTPV_0738,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
406,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0739,10.739574853219018,41.80974514882293,2.4743410813044973,32.45970892937578,-227.2277159859105,468.0,421.2,-5.0,1899,395,395,CAP30_POSTPV_0739,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
407,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0740,10.749517081077016,41.690846913625855,2.9227101036947594,25.325814817551446,-210.73250879769853,497.64,447.876,25.0,1935,401,401,CAP30_POSTPV_0740,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
408,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0741,10.23932951945933,41.17875138143276,-20.08544274749702,-5.399917114034167,-363.3131752886595,360.0,324.0,-90.0,2006,407,407,CAP30_POSTPV_0741,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
409,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0743,11.294284338867197,42.25529939845719,27.490318721628128,59.19296390743156,-148.87548184190348,420.0,420.0,-90.0,2204,419,419,CAP30_POSTPV_0743,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
410,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0746,9.984330167595845,40.48035473750087,-31.585260669413465,-47.30371574994777,-540.6366525619385,483.0,483.0,-90.0,2382,437,437,CAP30_POSTPV_0746,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
411,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0750,10.1117579790968,41.12179823200908,-25.83859261029703,-8.817106079455215,-350.9417698975005,497.64,298.584,-70.0,2699,461,461,CAP30_POSTPV_0750,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
412,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0752,10.06786861675362,40.43124706033224,-27.817890486810082,-50.250176380065454,-491.15103099730254,420.0,420.0,-90.0,2865,473,473,CAP30_POSTPV_0752,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
413,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0753,10.7812816748151,40.9141516768359,4.3552119578452135,-21.275899389845847,-359.1893734916065,483.0,483.0,-90.0,2930,479,479,CAP30_POSTPV_0753,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
414,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0754,10.611494815987426,40.88208478880222,-3.301740688440991,-23.199912671866798,-379.80838247687154,652.5,652.5,-45.0,3007,485,485,CAP30_POSTPV_0754,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
415,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0756,10.17573411472521,41.19348866563676,-22.953432684602816,-4.515680061794427,-359.1893734916065,579.5999999999999,579.5999999999999,-90.0,3276,503,503,CAP30_POSTPV_0756,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
416,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0759,11.578693439955485,41.98343297261272,40.316441038998526,42.88097835676325,-74.6470494949495,600.3,300.15,65.0,3534,521,521,CAP30_POSTPV_0759,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
417,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0760,10.43362180484213,41.3766998016529,-11.323358102154993,6.476988099174008,-284.96094114465245,504.0,504.0,-90.0,3624,527,527,CAP30_POSTPV_0760,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
418,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0764,10.33016163408334,41.30740067351435,-15.98914692554541,2.3190404108612483,-322.0751573181295,504.0,453.6,-90.0,3980,551,551,CAP30_POSTPV_0764,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
419,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0766,10.717569496531585,41.775446425128045,1.481955832624393,30.401785507682888,-227.2277159859105,666.5399999999998,666.5399999999998,-90.0,4191,563,563,CAP30_POSTPV_0766,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
420,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0768,10.261776903049729,41.18897486117243,-19.073123217166643,-4.786508329653856,-334.4465627092885,609.0,609.0,-90.0,4414,575,575,CAP30_POSTPV_0768,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
421,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0770,10.999215429716534,42.089216822566485,14.183466351792678,49.22800935398925,-190.1134998124335,600.0,600.0,-90.0,4690,593,593,CAP30_POSTPV_0770,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
422,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0771,10.456461989640342,40.71868075902546,-10.293324242998423,-33.004154458472215,-416.9225986503485,730.8,730.8,-90.0,4758,599,599,CAP30_POSTPV_0771,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
423,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0774,11.2466595059383,42.15441033338536,25.34256068521869,53.13962000312159,-132.3802746536915,827.9999999999999,827.9999999999999,-90.0,4934,617,617,CAP30_POSTPV_0774,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
424,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0775,10.954284896815173,41.33179721666427,12.15721434870154,3.782832999856396,-272.58953575349346,720.0,720.0,-90.0,5028,629,629,CAP30_POSTPV_0775,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
425,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0778,11.268817896991717,41.464945829414006,26.341847392007374,11.771749764840536,-247.84672497117552,720.0,576.0,-75.0,5726,671,671,CAP30_POSTPV_0778,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
426,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0779,11.06172545217406,41.3594139819492,17.002508327010275,5.43983891695234,-247.84672497117552,904.8,542.88,25.0,6088,1109,1109,CAP30_POSTPV_0779,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
427,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0783,9.941430116118855,40.47911117211647,-33.519943158686345,-47.378329673011734,-536.5128507648855,435.0,348.0,75.0,6504,1283,1283,CAP30_POSTPV_0783,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
428,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0785,10.619707896223897,41.677374134110174,-2.931351796832853,24.51744804661061,-264.3419321593875,319.0,223.3,50.0,6675,1097,1097,CAP30_POSTPV_0785,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
429,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0787,10.315909660175976,40.85040381109234,-16.631874460987717,-25.100771334459324,-540.6366525619385,319.0,287.1,45.0,6810,1175,1175,CAP30_POSTPV_0787,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
430,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0788,9.32885468398706,40.27315356599514,-61.14552683752727,-59.73578604029157,-478.7796256061435,421.8775,379.68975,-50.0,6867,1181,1181,CAP30_POSTPV_0788,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
431,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0789,10.869419041259103,41.14737993774356,8.329981535949411,-7.282203735386332,-330.3227609122355,220.0,198.0,-65.0,6883,1187,1187,CAP30_POSTPV_0789,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
432,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0793,11.04298954722081,41.250028074750354,16.157566981119917,-1.1233155149786,-260.21813036233453,360.0,360.0,75.0,7716,1319,1319,CAP30_POSTPV_0793,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
433,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0794,10.858722440650713,41.83837963550353,7.8475922338549955,34.17777813021189,-181.86589621832752,596.16,476.928,70.0,8184,1013,1013,CAP30_POSTPV_0794,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
434,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0795,11.031153140888923,41.87091353087387,15.623775359016584,36.129811852432425,-165.3706890301155,604.8,423.36,-80.0,8402,1055,1055,CAP30_POSTPV_0795,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
435,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0796,10.717174099975946,41.73002824633664,1.4641244602558967,27.676694780198403,-214.8563105947515,432.0,259.2,-85.0,8905,1121,1121,CAP30_POSTPV_0796,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
436,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0798,9.468308048005374,39.95963501802462,-54.856537147593166,-78.5468989185226,-515.8938417796205,420.0,378.0,-45.0,9103,755,755,CAP30_POSTPV_0798,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
437,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0799,11.042136436393038,41.800320787284406,16.119093866914373,31.89424723706452,-136.5040764507445,420.0,420.0,-90.0,9306,1295,1295,CAP30_POSTPV_0799,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
438,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0801,10.61835344148984,41.54820431169272,-2.9924342376755995,16.767258701563463,-251.97052676822847,504.0,302.4,75.0,10138,1301,1301,CAP30_POSTPV_0801,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
439,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0805,10.560090741859549,41.54301738389141,-5.619932827343945,16.456043033484775,-264.3419321593875,483.0,434.69999999999993,85.0,11193,1253,1253,CAP30_POSTPV_0805,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
440,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0806,11.10563983325862,41.36842940761472,18.982934484706757,5.98076445688335,-256.0943285652815,360.0,324.0,-25.0,11211,1259,1259,CAP30_POSTPV_0806,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
441,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0807,11.340283145693151,42.2935307198563,29.564747143732795,61.48684319137814,-148.87548184190348,576.0,403.2,-90.0,11381,1235,1235,CAP30_POSTPV_0807,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
442,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0808,10.702993143214918,41.59961151883599,0.8245996162959438,19.851691130159708,-223.10391418885752,300.0,300.0,-90.0,11491,1067,1067,CAP30_POSTPV_0808,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
443,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0809,11.26612655927772,42.19320998089369,26.22047495144561,55.46759885362164,-140.6278782477975,420.0,420.0,-90.0,11535,1241,1241,CAP30_POSTPV_0809,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
444,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0810,11.098002628515422,41.36067904745333,18.63851610349383,5.515742847200045,-251.97052676822847,819.0,491.4,30.0,11862,767,767,CAP30_POSTPV_0810,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
445,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0814,10.64314425301404,41.66780131622426,-1.8744321071546055,23.943078973455982,-256.0943285652815,435.0,348.0,45.0,12201,743,743,CAP30_POSTPV_0814,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
446,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0816,10.236910052319985,41.23568725334725,-20.19455452118274,-1.98376479916476,-326.1989591151825,579.5999999999999,579.5999999999999,-90.0,12525,797,797,CAP30_POSTPV_0816,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
447,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0818,10.627686644695052,41.6968232919242,-2.571530667906333,25.68439751545199,-243.7229231741225,360.0,324.0,-75.0,13028,779,779,CAP30_POSTPV_0818,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
448,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0820,10.700397904286213,41.62016781620896,0.7075609849194944,21.085068972537897,-231.3515177829635,462.55,370.04,15.0,13388,1325,1325,CAP30_POSTPV_0820,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
449,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0821,10.42417823629741,41.37765115482147,-11.749238866179658,6.534069289288453,-326.1989591151825,414.0,372.6,-45.0,13443,683,683,CAP30_POSTPV_0821,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
450,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0823,11.3103071074344,41.88280720842271,28.212904562656053,36.84343250536287,-62.275644103790505,786.24,471.744,55.0,14121,707,707,CAP30_POSTPV_0823,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
